class index,filepaths,labels,card type,data set
12,train/four of clubs/154.jpg,four of clubs,four,train
12,train/four of clubs/155.jpg,four of clubs,four,train
12,train/four of clubs/156.jpg,four of clubs,four,train
12,train/four of clubs/157.jpg,four of clubs,four,train
13,train/four of diamonds/001.jpg,four of diamonds,four,train
13,train/four of diamonds/002.jpg,four of diamonds,four,train
13,train/four of diamonds/003.jpg,four of diamonds,four,train
13,train/four of diamonds/004.jpg,four of diamonds,four,train
13,train/four of diamonds/005.jpg,four of diamonds,four,train
13,train/four of diamonds/006.jpg,four of diamonds,four,train
13,train/four of diamonds/007.jpg,four of diamonds,four,train
13,train/four of diamonds/008.jpg,four of diamonds,four,train
13,train/four of diamonds/009.jpg,four of diamonds,four,train
13,train/four of diamonds/010.jpg,four of diamonds,four,train
13,train/four of diamonds/011.jpg,four of diamonds,four,train
13,train/four of diamonds/012.jpg,four of diamonds,four,train
13,train/four of diamonds/013.jpg,four of diamonds,four,train
13,train/four of diamonds/014.jpg,four of diamonds,four,train
13,train/four of diamonds/015.jpg,four of diamonds,four,train
13,train/four of diamonds/016.jpg,four of diamonds,four,train
13,train/four of diamonds/017.jpg,four of diamonds,four,train
13,train/four of diamonds/018.jpg,four of diamonds,four,train
13,train/four of diamonds/019.jpg,four of diamonds,four,train
13,train/four of diamonds/020.jpg,four of diamonds,four,train
13,train/four of diamonds/021.jpg,four of diamonds,four,train
13,train/four of diamonds/022.jpg,four of diamonds,four,train
13,train/four of diamonds/023.jpg,four of diamonds,four,train
13,train/four of diamonds/024.jpg,four of diamonds,four,train
13,train/four of diamonds/025.jpg,four of diamonds,four,train
13,train/four of diamonds/026.jpg,four of diamonds,four,train
13,train/four of diamonds/027.jpg,four of diamonds,four,train
13,train/four of diamonds/028.jpg,four of diamonds,four,train
13,train/four of diamonds/029.jpg,four of diamonds,four,train
13,train/four of diamonds/030.jpg,four of diamonds,four,train
13,train/four of diamonds/031.jpg,four of diamonds,four,train
13,train/four of diamonds/032.jpg,four of diamonds,four,train
13,train/four of diamonds/033.jpg,four of diamonds,four,train
13,train/four of diamonds/034.jpg,four of diamonds,four,train
13,train/four of diamonds/035.jpg,four of diamonds,four,train
13,train/four of diamonds/036.jpg,four of diamonds,four,train
13,train/four of diamonds/037.jpg,four of diamonds,four,train
13,train/four of diamonds/038.jpg,four of diamonds,four,train
13,train/four of diamonds/039.jpg,four of diamonds,four,train
13,train/four of diamonds/040.jpg,four of diamonds,four,train
13,train/four of diamonds/041.jpg,four of diamonds,four,train
13,train/four of diamonds/042.jpg,four of diamonds,four,train
13,train/four of diamonds/043.jpg,four of diamonds,four,train
13,train/four of diamonds/044.jpg,four of diamonds,four,train
13,train/four of diamonds/045.jpg,four of diamonds,four,train
13,train/four of diamonds/046.jpg,four of diamonds,four,train
13,train/four of diamonds/047.jpg,four of diamonds,four,train
13,train/four of diamonds/048.jpg,four of diamonds,four,train
13,train/four of diamonds/049.jpg,four of diamonds,four,train
13,train/four of diamonds/050.jpg,four of diamonds,four,train
13,train/four of diamonds/051.jpg,four of diamonds,four,train
13,train/four of diamonds/052.jpg,four of diamonds,four,train
13,train/four of diamonds/053.jpg,four of diamonds,four,train
13,train/four of diamonds/054.jpg,four of diamonds,four,train
13,train/four of diamonds/055.jpg,four of diamonds,four,train
13,train/four of diamonds/056.jpg,four of diamonds,four,train
13,train/four of diamonds/057.jpg,four of diamonds,four,train
13,train/four of diamonds/058.jpg,four of diamonds,four,train
13,train/four of diamonds/059.jpg,four of diamonds,four,train
13,train/four of diamonds/060.jpg,four of diamonds,four,train
13,train/four of diamonds/061.jpg,four of diamonds,four,train
13,train/four of diamonds/062.jpg,four of diamonds,four,train
13,train/four of diamonds/063.jpg,four of diamonds,four,train
13,train/four of diamonds/064.jpg,four of diamonds,four,train
13,train/four of diamonds/065.jpg,four of diamonds,four,train
13,train/four of diamonds/066.jpg,four of diamonds,four,train
13,train/four of diamonds/067.jpg,four of diamonds,four,train
13,train/four of diamonds/068.jpg,four of diamonds,four,train
13,train/four of diamonds/069.jpg,four of diamonds,four,train
13,train/four of diamonds/070.jpg,four of diamonds,four,train
13,train/four of diamonds/071.jpg,four of diamonds,four,train
13,train/four of diamonds/072.jpg,four of diamonds,four,train
13,train/four of diamonds/073.jpg,four of diamonds,four,train
13,train/four of diamonds/074.jpg,four of diamonds,four,train
13,train/four of diamonds/075.jpg,four of diamonds,four,train
13,train/four of diamonds/076.jpg,four of diamonds,four,train
13,train/four of diamonds/077.jpg,four of diamonds,four,train
13,train/four of diamonds/078.jpg,four of diamonds,four,train
13,train/four of diamonds/079.jpg,four of diamonds,four,train
13,train/four of diamonds/080.jpg,four of diamonds,four,train
13,train/four of diamonds/081.jpg,four of diamonds,four,train
13,train/four of diamonds/082.jpg,four of diamonds,four,train
13,train/four of diamonds/083.jpg,four of diamonds,four,train
13,train/four of diamonds/084.jpg,four of diamonds,four,train
13,train/four of diamonds/085.jpg,four of diamonds,four,train
13,train/four of diamonds/086.jpg,four of diamonds,four,train
13,train/four of diamonds/087.jpg,four of diamonds,four,train
13,train/four of diamonds/088.jpg,four of diamonds,four,train
13,train/four of diamonds/089.jpg,four of diamonds,four,train
13,train/four of diamonds/090.jpg,four of diamonds,four,train
13,train/four of diamonds/091.jpg,four of diamonds,four,train
13,train/four of diamonds/092.jpg,four of diamonds,four,train
13,train/four of diamonds/093.jpg,four of diamonds,four,train
13,train/four of diamonds/094.jpg,four of diamonds,four,train
13,train/four of diamonds/095.jpg,four of diamonds,four,train
13,train/four of diamonds/096.jpg,four of diamonds,four,train
13,train/four of diamonds/097.jpg,four of diamonds,four,train
13,train/four of diamonds/098.jpg,four of diamonds,four,train
13,train/four of diamonds/099.jpg,four of diamonds,four,train
13,train/four of diamonds/100.jpg,four of diamonds,four,train
13,train/four of diamonds/101.jpg,four of diamonds,four,train
13,train/four of diamonds/102.jpg,four of diamonds,four,train
13,train/four of diamonds/103.jpg,four of diamonds,four,train
13,train/four of diamonds/104.jpg,four of diamonds,four,train
13,train/four of diamonds/105.jpg,four of diamonds,four,train
13,train/four of diamonds/106.jpg,four of diamonds,four,train
13,train/four of diamonds/107.jpg,four of diamonds,four,train
13,train/four of diamonds/108.jpg,four of diamonds,four,train
13,train/four of diamonds/109.jpg,four of diamonds,four,train
13,train/four of diamonds/110.jpg,four of diamonds,four,train
13,train/four of diamonds/111.jpg,four of diamonds,four,train
13,train/four of diamonds/112.jpg,four of diamonds,four,train
13,train/four of diamonds/113.jpg,four of diamonds,four,train
13,train/four of diamonds/114.jpg,four of diamonds,four,train
14,train/four of hearts/001.jpg,four of hearts,four,train
14,train/four of hearts/002.jpg,four of hearts,four,train
14,train/four of hearts/003.jpg,four of hearts,four,train
14,train/four of hearts/004.jpg,four of hearts,four,train
14,train/four of hearts/005.jpg,four of hearts,four,train
14,train/four of hearts/006.jpg,four of hearts,four,train
14,train/four of hearts/007.jpg,four of hearts,four,train
14,train/four of hearts/008.jpg,four of hearts,four,train
14,train/four of hearts/009.jpg,four of hearts,four,train
14,train/four of hearts/010.jpg,four of hearts,four,train
14,train/four of hearts/011.jpg,four of hearts,four,train
14,train/four of hearts/012.jpg,four of hearts,four,train
14,train/four of hearts/013.jpg,four of hearts,four,train
14,train/four of hearts/014.jpg,four of hearts,four,train
14,train/four of hearts/015.jpg,four of hearts,four,train
14,train/four of hearts/016.jpg,four of hearts,four,train
14,train/four of hearts/017.jpg,four of hearts,four,train
14,train/four of hearts/018.jpg,four of hearts,four,train
14,train/four of hearts/019.jpg,four of hearts,four,train
14,train/four of hearts/020.jpg,four of hearts,four,train
14,train/four of hearts/021.jpg,four of hearts,four,train
14,train/four of hearts/022.jpg,four of hearts,four,train
14,train/four of hearts/023.jpg,four of hearts,four,train
14,train/four of hearts/024.jpg,four of hearts,four,train
14,train/four of hearts/025.jpg,four of hearts,four,train
14,train/four of hearts/026.jpg,four of hearts,four,train
14,train/four of hearts/027.jpg,four of hearts,four,train
14,train/four of hearts/028.jpg,four of hearts,four,train
14,train/four of hearts/029.jpg,four of hearts,four,train
14,train/four of hearts/030.jpg,four of hearts,four,train
14,train/four of hearts/031.jpg,four of hearts,four,train
14,train/four of hearts/032.jpg,four of hearts,four,train
14,train/four of hearts/033.jpg,four of hearts,four,train
14,train/four of hearts/034.jpg,four of hearts,four,train
14,train/four of hearts/035.jpg,four of hearts,four,train
14,train/four of hearts/036.jpg,four of hearts,four,train
14,train/four of hearts/037.jpg,four of hearts,four,train
14,train/four of hearts/038.jpg,four of hearts,four,train
14,train/four of hearts/039.jpg,four of hearts,four,train
14,train/four of hearts/040.jpg,four of hearts,four,train
14,train/four of hearts/041.jpg,four of hearts,four,train
14,train/four of hearts/042.jpg,four of hearts,four,train
14,train/four of hearts/043.jpg,four of hearts,four,train
14,train/four of hearts/044.jpg,four of hearts,four,train
14,train/four of hearts/045.jpg,four of hearts,four,train
14,train/four of hearts/046.jpg,four of hearts,four,train
14,train/four of hearts/047.jpg,four of hearts,four,train
14,train/four of hearts/048.jpg,four of hearts,four,train
14,train/four of hearts/049.jpg,four of hearts,four,train
14,train/four of hearts/050.jpg,four of hearts,four,train
14,train/four of hearts/051.jpg,four of hearts,four,train
14,train/four of hearts/052.jpg,four of hearts,four,train
14,train/four of hearts/053.jpg,four of hearts,four,train
14,train/four of hearts/054.jpg,four of hearts,four,train
14,train/four of hearts/055.jpg,four of hearts,four,train
14,train/four of hearts/056.jpg,four of hearts,four,train
14,train/four of hearts/057.jpg,four of hearts,four,train
14,train/four of hearts/058.jpg,four of hearts,four,train
14,train/four of hearts/059.jpg,four of hearts,four,train
14,train/four of hearts/060.jpg,four of hearts,four,train
14,train/four of hearts/061.jpg,four of hearts,four,train
14,train/four of hearts/062.jpg,four of hearts,four,train
14,train/four of hearts/063.jpg,four of hearts,four,train
14,train/four of hearts/064.jpg,four of hearts,four,train
14,train/four of hearts/065.jpg,four of hearts,four,train
14,train/four of hearts/066.jpg,four of hearts,four,train
14,train/four of hearts/067.jpg,four of hearts,four,train
14,train/four of hearts/068.jpg,four of hearts,four,train
14,train/four of hearts/069.jpg,four of hearts,four,train
14,train/four of hearts/070.jpg,four of hearts,four,train
14,train/four of hearts/071.jpg,four of hearts,four,train
14,train/four of hearts/072.jpg,four of hearts,four,train
14,train/four of hearts/073.jpg,four of hearts,four,train
14,train/four of hearts/074.jpg,four of hearts,four,train
14,train/four of hearts/075.jpg,four of hearts,four,train
14,train/four of hearts/076.jpg,four of hearts,four,train
14,train/four of hearts/077.jpg,four of hearts,four,train
14,train/four of hearts/078.jpg,four of hearts,four,train
14,train/four of hearts/079.jpg,four of hearts,four,train
14,train/four of hearts/080.jpg,four of hearts,four,train
14,train/four of hearts/081.jpg,four of hearts,four,train
14,train/four of hearts/082.jpg,four of hearts,four,train
14,train/four of hearts/083.jpg,four of hearts,four,train
14,train/four of hearts/084.jpg,four of hearts,four,train
14,train/four of hearts/085.jpg,four of hearts,four,train
14,train/four of hearts/086.jpg,four of hearts,four,train
14,train/four of hearts/087.jpg,four of hearts,four,train
14,train/four of hearts/088.jpg,four of hearts,four,train
14,train/four of hearts/089.jpg,four of hearts,four,train
14,train/four of hearts/090.jpg,four of hearts,four,train
14,train/four of hearts/091.jpg,four of hearts,four,train
14,train/four of hearts/092.jpg,four of hearts,four,train
14,train/four of hearts/093.jpg,four of hearts,four,train
14,train/four of hearts/094.jpg,four of hearts,four,train
14,train/four of hearts/095.jpg,four of hearts,four,train
14,train/four of hearts/096.jpg,four of hearts,four,train
